,country_name,country_3_letter_code,discipline_title,event_title,game_season,percentage
27482,Peru,PER,Wrestling,Men's Freestyle 86kg,Summer,4.3
27483,Peru,PER,Wrestling,"Middleweight, Greco-Roman (≤74 kilograms) Men",Summer,4.3
27484,Peru,PER,Wrestling,"Middleweight, Greco-Roman (≤82 kilograms) Men",Summer,4.3
27485,Peru,PER,Wrestling,"Super-Heavyweight, Freestyle (>100 kilograms) Men",Summer,8.7
27486,Peru,PER,Wrestling,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Summer,4.3
27487,Philippines,PHI,Alpine Skiing,Men's Giant Slalom,Winter,11.1
27488,Philippines,PHI,Alpine Skiing,Men's Slalom,Winter,11.1
27489,Philippines,PHI,Alpine Skiing,Men’s Giant Slalom,Winter,11.1
27490,Philippines,PHI,Alpine Skiing,giant slalom men,Winter,33.3
27491,Philippines,PHI,Alpine Skiing,slalom men,Winter,33.3
27492,Philippines,PHI,Archery,individual FITA Olympic round  70m men,Summer,20.0
27493,Philippines,PHI,Archery,individual FITA Olympic round  70m women,Summer,30.0
27494,Philippines,PHI,Archery,individual FITA round men,Summer,40.0
27495,Philippines,PHI,Archery,individual FITA round women,Summer,10.0
27496,Philippines,PHI,Artistic Gymnastics,Men's Vault,Summer,100.0
27497,Philippines,PHI,Athletics,10000m men,Summer,4.3
27498,Philippines,PHI,Athletics,100m men,Summer,4.3
27499,Philippines,PHI,Athletics,100m women,Summer,8.7
27500,Philippines,PHI,Athletics,110m hurdles men,Summer,4.3
27501,Philippines,PHI,Athletics,200m men,Summer,4.3
27502,Philippines,PHI,Athletics,400m hurdles men,Summer,8.7
27503,Philippines,PHI,Athletics,Men's Pole Vault,Summer,4.3
27504,Philippines,PHI,Athletics,discus throw women,Summer,4.3
27505,Philippines,PHI,Athletics,high jump men,Summer,17.4
27506,Philippines,PHI,Athletics,marathon men,Summer,26.1
27507,Philippines,PHI,Athletics,marathon women,Summer,4.3
27508,Philippines,PHI,Athletics,pentathlon women,Summer,4.3
27509,Philippines,PHI,Athletics,shot put women,Summer,4.3
27510,Philippines,PHI,Badminton,Singles women,Summer,100.0
27511,Philippines,PHI,Basketball,basketball men,Summer,100.0
27512,Philippines,PHI,Boxing,- 48kg (light-flyweight) men,Summer,1.3
27513,Philippines,PHI,Boxing,46-49kg men,Summer,2.5
27514,Philippines,PHI,Boxing,48-51kg flyweight men,Summer,10.1
27515,Philippines,PHI,Boxing,48kg light flywieght men,Summer,2.5
27516,Philippines,PHI,Boxing,48kg lightflyweight men,Summer,8.9
27517,Philippines,PHI,Boxing,508  54kg bantamweight men,Summer,1.3
27518,Philippines,PHI,Boxing,508kg flyweight men,Summer,1.3
27519,Philippines,PHI,Boxing,51-54kg bantamweight men,Summer,12.7
27520,Philippines,PHI,Boxing,51kg flyweight men,Summer,6.3
27521,Philippines,PHI,Boxing,54 - 58kg (featherweight) men,Summer,1.3
27522,Philippines,PHI,Boxing,54-57kg featherweight men,Summer,7.6
27523,Philippines,PHI,Boxing,57-60kg lightweight men,Summer,12.7
27524,Philippines,PHI,Boxing,5715  6124kg lightweight men,Summer,1.3
27525,Philippines,PHI,Boxing,58  62kg lightweight men,Summer,1.3
27526,Philippines,PHI,Boxing,60 - 63.5kg (light-welterweight) men,Summer,1.3
27527,Philippines,PHI,Boxing,60 - 64 kg men,Summer,1.3
27528,Philippines,PHI,Boxing,60-63.5kg lightwelterweigh men,Summer,5.1
27529,Philippines,PHI,Boxing,6124  6668kg welterweight men,Summer,1.3
27530,Philippines,PHI,Boxing,62  67kg welterweight men,Summer,1.3
27531,Philippines,PHI,Boxing,63.5-67kg welterweight men,Summer,2.5
27532,Philippines,PHI,Boxing,67  71kg lightmiddleweight men,Summer,1.3
27533,Philippines,PHI,Boxing,67-71kg lightmiddleweight men,Summer,1.3
27534,Philippines,PHI,Boxing,69 - 75 kg men,Summer,1.3
27535,Philippines,PHI,Boxing,71-75kg men,Summer,1.3
27536,Philippines,PHI,Boxing,Featherweight men,Summer,1.3
27537,Philippines,PHI,Boxing,Flyweight men,Summer,1.3
27538,Philippines,PHI,Boxing,Lightweight men,Summer,1.3
27539,Philippines,PHI,Boxing,Men's Fly (48-52kg),Summer,1.3
27540,Philippines,PHI,Boxing,Men's Middle (69-75kg),Summer,1.3
27541,Philippines,PHI,Boxing,Welterweight men,Summer,1.3
27542,Philippines,PHI,Boxing,Women's Feather (54-57kg),Summer,1.3
27543,Philippines,PHI,Boxing,Women's Fly (48-51kg),Summer,1.3
27544,Philippines,PHI,Boxing,bantamweight men,Summer,1.3
27545,Philippines,PHI,Cycling BMX,Individual men,Summer,100.0
27546,Philippines,PHI,Cycling Road,individual road race men,Summer,90.0
27547,Philippines,PHI,Cycling Road,team time trial men,Summer,10.0
27548,Philippines,PHI,Cycling Track,1km time trial men,Summer,75.0
27549,Philippines,PHI,Cycling Track,Points Race men,Summer,25.0
27550,Philippines,PHI,Diving,10m platform men,Summer,25.0
27551,Philippines,PHI,Diving,3m springboard men,Summer,25.0
27552,Philippines,PHI,Diving,3m springboard women,Summer,50.0
27553,Philippines,PHI,Equestrian Jumping,individual mixed,Summer,100.0
27554,Philippines,PHI,Fencing,foil individual men,Summer,50.0
27555,Philippines,PHI,Fencing,sabre individual men,Summer,50.0
27556,Philippines,PHI,Figure skating,Individual men,Winter,100.0
27557,Philippines,PHI,Golf,Individual men,Summer,25.0
27558,Philippines,PHI,Golf,Men's Individual Stroke Play,Summer,25.0
27559,Philippines,PHI,Golf,Women's Individual Stroke Play,Summer,50.0
27560,Philippines,PHI,Gymnastics Artistic,individual all-round men,Summer,80.0
27561,Philippines,PHI,Gymnastics Artistic,individual all-round women,Summer,20.0
27562,Philippines,PHI,Judo,- 60 kg men,Summer,12.5
27563,Philippines,PHI,Judo,100kg heavyweight men,Summer,6.2
27564,Philippines,PHI,Judo,63  70kg halfmiddleweight men,Summer,6.2
27565,Philippines,PHI,Judo,63kg lightweight men,Summer,6.2
27566,Philippines,PHI,Judo,68  80kg middleweight men,Summer,12.5
27567,Philippines,PHI,Judo,68kg lightweight men,Summer,6.2
27568,Philippines,PHI,Judo,71 - 78kg (half-middleweight) men,Summer,12.5
27569,Philippines,PHI,Judo,73 - 81kg (half-middleweight) men,Summer,6.2
27570,Philippines,PHI,Judo,80 - 93kg (half-heavyweight) men,Summer,6.2
27571,Philippines,PHI,Judo,95kg heavyweight men,Summer,6.2
27572,Philippines,PHI,Judo,Women -63 kg,Summer,6.2
27573,Philippines,PHI,Judo,open category men,Summer,12.5
27574,Philippines,PHI,Luge,Singles men,Winter,100.0
27575,Philippines,PHI,Rowing,Men's Single Sculls,Summer,50.0
27576,Philippines,PHI,Rowing,single sculls 1x men,Summer,50.0
27577,Philippines,PHI,Sailing,Division II - Windsurfer men,Summer,9.1
27578,Philippines,PHI,Sailing,Finn - One Person Dinghy (Heavyweight) men,Summer,27.3
27579,Philippines,PHI,Sailing,Lechner - Windsurfer men,Summer,9.1
27580,Philippines,PHI,Sailing,Windglider - Windsurfer men,Summer,9.1
27581,Philippines,PHI,Sailing,dragon mixed,Summer,18.2
27582,Philippines,PHI,Sailing,fleetmatch race keelboat open Soling mixed,Summer,18.2
27583,Philippines,PHI,Sailing,tempest mixed,Summer,9.1
27584,Philippines,PHI,Shooting,10m Air Rifle Men,Summer,1.4
27585,Philippines,PHI,Shooting,10m air rifle 40 shots women,Summer,1.4
27586,Philippines,PHI,Shooting,10m air rifle 60 shots men,Summer,1.4
27587,Philippines,PHI,Shooting,25m rapid fire pistol 60 shots men,Summer,15.1
27588,Philippines,PHI,Shooting,25m rapid fire pistol 60 shots mixed,Summer,4.1
27589,Philippines,PHI,Shooting,300m free rifle 3 positions 3 men,Summer,8.2
27590,Philippines,PHI,Shooting,50m pistol 60 shots men,Summer,16.4
27591,Philippines,PHI,Shooting,50m pistol 60 shots mixed,Summer,4.1
27592,Philippines,PHI,Shooting,50m rifle 3 positions 3x40 shots men,Summer,8.2
27593,Philippines,PHI,Shooting,50m rifle 3 positions 3x40 shots mixed,Summer,1.4
27594,Philippines,PHI,Shooting,50m rifle prone 60 shots men,Summer,21.9
27595,Philippines,PHI,Shooting,50m rifle prone 60 shots mixed,Summer,1.4
27596,Philippines,PHI,Shooting,double trap 150 targets men,Summer,1.4
27597,Philippines,PHI,Shooting,skeet (125 targets) men,Summer,1.4
27598,Philippines,PHI,Shooting,skeet (125 targets) mixed,Summer,2.7
27599,Philippines,PHI,Shooting,trap (125 targets) mixed,Summer,2.7
27600,Philippines,PHI,Shooting,trap 125 targets men,Summer,6.8
27601,Philippines,PHI,Skateboarding,Women's Street,Summer,100.0
27602,Philippines,PHI,Swimming,100m backstroke men,Summer,4.0
27603,Philippines,PHI,Swimming,100m backstroke women,Summer,6.1
27604,Philippines,PHI,Swimming,100m breaststroke men,Summer,6.1
27605,Philippines,PHI,Swimming,100m breaststroke women,Summer,3.0
27606,Philippines,PHI,Swimming,100m butterfly men,Summer,3.0
27607,Philippines,PHI,Swimming,100m butterfly women,Summer,3.0
27608,Philippines,PHI,Swimming,100m freestyle men,Summer,4.0
27609,Philippines,PHI,Swimming,100m freestyle women,Summer,6.1
27610,Philippines,PHI,Swimming,1500m freestyle men,Summer,6.1
27611,Philippines,PHI,Swimming,200m backstroke men,Summer,2.0
27612,Philippines,PHI,Swimming,200m backstroke women,Summer,5.1
27613,Philippines,PHI,Swimming,200m breaststroke men,Summer,12.1
27614,Philippines,PHI,Swimming,200m breaststroke women,Summer,2.0
27615,Philippines,PHI,Swimming,200m butterfly men,Summer,3.0
27616,Philippines,PHI,Swimming,200m freestyle men,Summer,6.1
27617,Philippines,PHI,Swimming,200m freestyle women,Summer,2.0
27618,Philippines,PHI,Swimming,200m individual medley men,Summer,6.1
27619,Philippines,PHI,Swimming,200m individual medley women,Summer,1.0
27620,Philippines,PHI,Swimming,400m freestyle men,Summer,7.1
27621,Philippines,PHI,Swimming,400m individual medley men,Summer,6.1
27622,Philippines,PHI,Swimming,4x100m medley relay men,Summer,1.0
27623,Philippines,PHI,Swimming,50m freestyle men,Summer,2.0
27624,Philippines,PHI,Swimming,50m freestyle women,Summer,3.0
27625,Philippines,PHI,Table Tennis,Singles women,Summer,100.0
27626,Philippines,PHI,Taekwondo,+ 67 kg women,Summer,9.1
27627,Philippines,PHI,Taekwondo,49 - 57 kg women,Summer,9.1
27628,Philippines,PHI,Taekwondo,49 kg women,Summer,9.1
27629,Philippines,PHI,Taekwondo,57 - 67 kg women,Summer,18.2
27630,Philippines,PHI,Taekwondo,58 kg men,Summer,9.1
27631,Philippines,PHI,Taekwondo,68 - 80 kg men,Summer,18.2
27632,Philippines,PHI,Taekwondo,Athens 2004 Taekwondo - 58 kg men,Summer,9.1
27633,Philippines,PHI,Taekwondo,Beijing 2008 Taekwondo - 58 kg men,Summer,9.1
27634,Philippines,PHI,Taekwondo,Men -58kg,Summer,9.1
27635,Philippines,PHI,Weightlifting,- 52kg (flyweight) men,Summer,4.0
27636,Philippines,PHI,Weightlifting,-56kg (bantamweight) men,Summer,16.0
27637,Philippines,PHI,Weightlifting,52  56kg bantamweight men,Summer,4.0
27638,Philippines,PHI,Weightlifting,52kg flyweight men,Summer,12.0
27639,Philippines,PHI,Weightlifting,53kg women,Summer,4.0
27640,Philippines,PHI,Weightlifting,56 - 60kg (featherweight) men,Summer,20.0
27641,Philippines,PHI,Weightlifting,56kg bantamweight men,Summer,16.0
27642,Philippines,PHI,Weightlifting,58kg women,Summer,8.0
27643,Philippines,PHI,Weightlifting,75-82.5kg total lightheavyweight men,Summer,4.0
27644,Philippines,PHI,Weightlifting,82.5 - 90kg (middle-heavyweight) men,Summer,4.0
27645,Philippines,PHI,Weightlifting,Women's 55kg,Summer,4.0
27646,Philippines,PHI,Weightlifting,Women's 64kg,Summer,4.0
27647,Philippines,PHI,Wrestling,"Bantamweight, Freestyle (≤56 kilograms) Men",Summer,3.8
27648,Philippines,PHI,Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",Summer,19.2
27649,Philippines,PHI,Wrestling,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Summer,7.7
27650,Philippines,PHI,Wrestling,"Featherweight, Freestyle (≤62 kilograms) Men",Summer,7.7
27651,Philippines,PHI,Wrestling,"Featherweight, Freestyle (≤63 kilograms) Men",Summer,7.7
27652,Philippines,PHI,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",Summer,3.8
27653,Philippines,PHI,Wrestling,"Featherweight, Greco-Roman (≤63 kilograms) Men",Summer,7.7
27654,Philippines,PHI,Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",Summer,3.8
27655,Philippines,PHI,Wrestling,"Flyweight, Greco-Roman (≤52 kilograms) Men",Summer,3.8
27656,Philippines,PHI,Wrestling,"Lightweight, Freestyle (≤67 kilograms) Men",Summer,3.8
27657,Philippines,PHI,Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",Summer,3.8
27658,Philippines,PHI,Wrestling,"Lightweight, Freestyle (≤70 kilograms) Men",Summer,3.8
27659,Philippines,PHI,Wrestling,"Lightweight, Greco-Roman (≤70 kilograms) Men",Summer,3.8
27660,Philippines,PHI,Wrestling,"Middleweight, Freestyle (≤79 kilograms) Men",Summer,3.8
27661,Philippines,PHI,Wrestling,"Middleweight, Freestyle (≤87 kilograms) Men",Summer,3.8
27662,Philippines,PHI,Wrestling,"Middleweight, Greco-Roman (≤87 kilograms) Men",Summer,3.8
27663,Philippines,PHI,Wrestling,"Welterweight, Freestyle (≤78 kilograms) Men",Summer,3.8
27664,Philippines,PHI,Wrestling,"Welterweight, Greco-Roman (≤78 kilograms) Men",Summer,3.8
27665,Poland,POL,3x3 Basketball,Men,Summer,100.0
27666,Poland,POL,Alpine Skiing,Ladies’ Alpine Combined,Winter,0.7
27667,Poland,POL,Alpine Skiing,Ladies’ Downhill,Winter,0.7
27668,Poland,POL,Alpine Skiing,Ladies’ Giant Slalom,Winter,0.7
27669,Poland,POL,Alpine Skiing,Ladies’ Super-G,Winter,0.7
27670,Poland,POL,Alpine Skiing,Men's Giant Slalom,Winter,1.4
27671,Poland,POL,Alpine Skiing,Men's Slalom,Winter,1.4
27672,Poland,POL,Alpine Skiing,Men’s Alpine Combined,Winter,0.7
27673,Poland,POL,Alpine Skiing,Men’s Downhill,Winter,0.7
27674,Poland,POL,Alpine Skiing,Men’s Giant Slalom,Winter,0.7
27675,Poland,POL,Alpine Skiing,Men’s Slalom,Winter,0.7
27676,Poland,POL,Alpine Skiing,Men’s Super-G,Winter,0.7
27677,Poland,POL,Alpine Skiing,Mixed Team Parallel,Winter,0.7
27678,Poland,POL,Alpine Skiing,Women's Giant Slalom,Winter,2.7
27679,Poland,POL,Alpine Skiing,Women's Slalom,Winter,1.4
27680,Poland,POL,Alpine Skiing,Women's Super-G,Winter,0.7
27681,Poland,POL,Alpine Skiing,alpine combined men,Winter,7.5
27682,Poland,POL,Alpine Skiing,alpine combined women,Winter,1.4
27683,Poland,POL,Alpine Skiing,downhill men,Winter,13.6
27684,Poland,POL,Alpine Skiing,downhill women,Winter,6.1
27685,Poland,POL,Alpine Skiing,giant slalom men,Winter,12.2
27686,Poland,POL,Alpine Skiing,giant slalom women,Winter,10.2
27687,Poland,POL,Alpine Skiing,slalom men,Winter,17.7
27688,Poland,POL,Alpine Skiing,slalom women,Winter,11.6
27689,Poland,POL,Alpine Skiing,super-G men,Winter,3.4
27690,Poland,POL,Alpine Skiing,super-G women,Winter,2.0
27691,Poland,POL,Archery,Individual Competition women,Summer,7.5
27692,Poland,POL,Archery,Individual competition men,Summer,1.9
27693,Poland,POL,Archery,Men's Individual,Summer,1.9
27694,Poland,POL,Archery,Mixed Team,Summer,1.9
27695,Poland,POL,Archery,Women's Individual,Summer,1.9
27696,Poland,POL,Archery,individual FITA Olympic round  70m men,Summer,18.9
27697,Poland,POL,Archery,individual FITA Olympic round  70m women,Summer,24.5
27698,Poland,POL,Archery,individual FITA round men,Summer,7.5
27699,Poland,POL,Archery,individual FITA round women,Summer,18.9
27700,Poland,POL,Archery,team FITA Olympic round  70m men,Summer,3.8
27701,Poland,POL,Archery,team FITA Olympic round  70m women,Summer,9.4
27702,Poland,POL,Archery,teams FITA round women,Summer,1.9
27703,Poland,POL,Athletics,10000m men,Summer,2.3
27704,Poland,POL,Athletics,10000m walk men,Summer,0.2
27705,Poland,POL,Athletics,10000m walk women,Summer,0.7
27706,Poland,POL,Athletics,10000m women,Summer,0.2
27707,Poland,POL,Athletics,100m hurdles women,Summer,1.6
27708,Poland,POL,Athletics,100m men,Summer,1.1
27709,Poland,POL,Athletics,100m women,Summer,1.4
27710,Poland,POL,Athletics,110m hurdles men,Summer,0.9
27711,Poland,POL,Athletics,1500m men,Summer,0.9
27712,Poland,POL,Athletics,1500m women,Summer,1.8
27713,Poland,POL,Athletics,200m men,Summer,1.8
27714,Poland,POL,Athletics,200m women,Summer,1.6
27715,Poland,POL,Athletics,20km race walk women,Summer,2.1
27716,Poland,POL,Athletics,20km walk men,Summer,4.6
27717,Poland,POL,Athletics,3000m steeplechase men,Summer,1.8
27718,Poland,POL,Athletics,3000m steeplechase women,Summer,0.2
27719,Poland,POL,Athletics,4 x 400m Relay Mixed,Summer,0.2
27720,Poland,POL,Athletics,400m hurdles men,Summer,0.7
27721,Poland,POL,Athletics,400m hurdles women,Summer,0.2
27722,Poland,POL,Athletics,400m men,Summer,0.9
27723,Poland,POL,Athletics,400m women,Summer,0.2
27724,Poland,POL,Athletics,4x100m relay men,Summer,1.8
27725,Poland,POL,Athletics,4x100m relay women,Summer,1.1
27726,Poland,POL,Athletics,4x400m relay men,Summer,1.8
27727,Poland,POL,Athletics,4x400m relay women,Summer,0.7
27728,Poland,POL,Athletics,5000m men,Summer,1.4
27729,Poland,POL,Athletics,50km walk men,Summer,5.7
27730,Poland,POL,Athletics,800m men,Summer,1.1
27731,Poland,POL,Athletics,800m women,Summer,0.9
27732,Poland,POL,Athletics,80m hurdles women,Summer,1.1
27733,Poland,POL,Athletics,Men's 1500m,Summer,0.2
27734,Poland,POL,Athletics,Men's 20km Race Walk,Summer,0.2
27735,Poland,POL,Athletics,Men's 4 x 400m Relay,Summer,0.2
27736,Poland,POL,Athletics,Men's 50km Race Walk,Summer,0.7
27737,Poland,POL,Athletics,Men's 800m,Summer,0.2
27738,Poland,POL,Athletics,Men's Decathlon,Summer,0.2
27739,Poland,POL,Athletics,Men's Hammer Throw,Summer,0.5
27740,Poland,POL,Athletics,Men's Marathon,Summer,0.7
27741,Poland,POL,Athletics,Men's Pole Vault,Summer,0.2
27742,Poland,POL,Athletics,Women's 20km Race Walk,Summer,0.2
27743,Poland,POL,Athletics,Women's 4 x 400m Relay,Summer,0.2
27744,Poland,POL,Athletics,Women's Hammer Throw,Summer,0.7
27745,Poland,POL,Athletics,Women's Heptathlon,Summer,0.2
27746,Poland,POL,Athletics,Women's High Jump,Summer,0.2
27747,Poland,POL,Athletics,Women's Javelin Throw,Summer,0.2
27748,Poland,POL,Athletics,Women's Marathon,Summer,0.7
27749,Poland,POL,Athletics,decathlon men,Summer,3.7
27750,Poland,POL,Athletics,discus throw men,Summer,2.3
27751,Poland,POL,Athletics,discus throw women,Summer,1.8
27752,Poland,POL,Athletics,hammer throw men,Summer,3.2
27753,Poland,POL,Athletics,hammer throw women,Summer,1.6
27754,Poland,POL,Athletics,heptathlon women,Summer,1.8
27755,Poland,POL,Athletics,high jump men,Summer,2.8
27756,Poland,POL,Athletics,high jump women,Summer,1.1
27757,Poland,POL,Athletics,javelin throw men,Summer,3.0
27758,Poland,POL,Athletics,javelin throw women,Summer,3.0
27759,Poland,POL,Athletics,long jump men,Summer,2.3
27760,Poland,POL,Athletics,long jump women,Summer,3.4
27761,Poland,POL,Athletics,marathon men,Summer,5.7
27762,Poland,POL,Athletics,marathon women,Summer,3.4
27763,Poland,POL,Athletics,pentathlon women,Summer,0.2
27764,Poland,POL,Athletics,pole vault men,Summer,3.7
27765,Poland,POL,Athletics,pole vault women,Summer,1.1
27766,Poland,POL,Athletics,shot put men,Summer,3.7
27767,Poland,POL,Athletics,shot put women,Summer,1.6
27768,Poland,POL,Athletics,triple jump men,Summer,3.0
27769,Poland,POL,Athletics,triple jump women,Summer,0.2
27770,Poland,POL,Badminton,Doubles mixed,Summer,13.6
27771,Poland,POL,Badminton,Singles men,Summer,22.7
27772,Poland,POL,Badminton,Singles women,Summer,31.8
27773,Poland,POL,Badminton,doubles men,Summer,22.7
27774,Poland,POL,Badminton,doubles women,Summer,9.1
27775,Poland,POL,Basketball,basketball men,Summer,85.7
27776,Poland,POL,Basketball,basketball women,Summer,14.3
27777,Poland,POL,Beach Volleyball,Beach volleyball men,Summer,50.0
27778,Poland,POL,Beach Volleyball,Beach volleyball women,Summer,16.7
27779,Poland,POL,Beach Volleyball,Men,Summer,33.3
27780,Poland,POL,Biathlon,10km men,Winter,12.8
27781,Poland,POL,Biathlon,10km pursuit women,Winter,6.4
27782,Poland,POL,Biathlon,12.5km mass start women,Winter,1.6
27783,Poland,POL,Biathlon,125km mass start women,Winter,2.7
27784,Poland,POL,Biathlon,125km pursuit men,Winter,3.2
27785,Poland,POL,Biathlon,15km mass start men,Winter,1.1
27786,Poland,POL,Biathlon,15km women,Winter,12.2
27787,Poland,POL,Biathlon,20km men,Winter,20.7
27788,Poland,POL,Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Winter,0.5
27789,Poland,POL,Biathlon,3x75km relay women,Winter,0.5
27790,Poland,POL,Biathlon,4x6km relay women,Winter,1.6
27791,Poland,POL,Biathlon,4x7.5km relay men,Winter,0.5
27792,Poland,POL,Biathlon,4x75km relay men,Winter,4.3
27793,Poland,POL,Biathlon,4x75km relay women,Winter,1.1
27794,Poland,POL,Biathlon,7.5km women,Winter,2.1
27795,Poland,POL,Biathlon,75km women,Winter,10.1
27796,Poland,POL,Biathlon,Men's 10km Sprint,Winter,0.5
27797,Poland,POL,Biathlon,Men's 12.5km Pursuit,Winter,0.5
27798,Poland,POL,Biathlon,Men's 20km Individual,Winter,0.5
27799,Poland,POL,Biathlon,Men’s 10km Sprint,Winter,1.1
27800,Poland,POL,Biathlon,Men’s 12.5km Pursuit,Winter,0.5
27801,Poland,POL,Biathlon,Men’s 20km Individual,Winter,1.1
27802,Poland,POL,Biathlon,Relay mix mixed,Winter,0.5
27803,Poland,POL,Biathlon,Women's 10km Pursuit,Winter,1.1
27804,Poland,POL,Biathlon,Women's 12.5km Mass Start,Winter,0.5
27805,Poland,POL,Biathlon,Women's 15km Individual,Winter,2.1
27806,Poland,POL,Biathlon,Women's 4x6km Relay,Winter,0.5
27807,Poland,POL,Biathlon,Women's 7.5km Sprint,Winter,2.1
27808,Poland,POL,Biathlon,Women’s 10km Pursuit,Winter,2.1
27809,Poland,POL,Biathlon,Women’s 12.5km Mass Start,Winter,0.5
27810,Poland,POL,Biathlon,Women’s 15km Individual,Winter,2.1
27811,Poland,POL,Biathlon,Women’s 4x6km Relay,Winter,0.5
27812,Poland,POL,Biathlon,Women’s 7.5km Sprint,Winter,2.1
27813,Poland,POL,Bobsleigh,Four-man,Winter,7.1
27814,Poland,POL,Bobsleigh,Two-man,Winter,7.1
27815,Poland,POL,Bobsleigh,fiveman men,Winter,7.1
27816,Poland,POL,Bobsleigh,four-man men,Winter,35.7
27817,Poland,POL,Bobsleigh,fourman men,Winter,14.3
27818,Poland,POL,Bobsleigh,two-man men,Winter,14.3
27819,Poland,POL,Bobsleigh,twoman men,Winter,14.3
27820,Poland,POL,Boxing,- 48kg (light-flyweight) men,Summer,0.7
27821,Poland,POL,Boxing,48-51kg flyweight men,Summer,5.5
27822,Poland,POL,Boxing,48kg light flywieght men,Summer,0.7
27823,Poland,POL,Boxing,48kg lightflyweight men,Summer,2.7
27824,Poland,POL,Boxing,508  5352kg bantamweight men,Summer,0.7
27825,Poland,POL,Boxing,51 kg fly women,Summer,0.7
27826,Poland,POL,Boxing,51-54kg bantamweight men,Summer,8.9
27827,Poland,POL,Boxing,51kg flyweight men,Summer,3.4
27828,Poland,POL,Boxing,5352  5715kg featherweight men,Summer,0.7
27829,Poland,POL,Boxing,54 - 58kg (featherweight) men,Summer,0.7
27830,Poland,POL,Boxing,54-57kg featherweight men,Summer,6.2
27831,Poland,POL,Boxing,57-60kg lightweight men,Summer,6.8
27832,Poland,POL,Boxing,5715  6124kg lightweight men,Summer,0.7
27833,Poland,POL,Boxing,60 - 63.5kg (light-welterweight) men,Summer,2.1
27834,Poland,POL,Boxing,60-63.5kg lightwelterweigh men,Summer,6.2
27835,Poland,POL,Boxing,6124  6668kg welterweight men,Summer,1.4
27836,Poland,POL,Boxing,62  67kg welterweight men,Summer,0.7
27837,Poland,POL,Boxing,63.5 - 67kg (welterweight) men,Summer,0.7
27838,Poland,POL,Boxing,63.5-67kg welterweight men,Summer,6.2
27839,Poland,POL,Boxing,6668  7257kg middleweight men,Summer,1.4
27840,Poland,POL,Boxing,67  71kg lightmiddleweight men,Summer,4.8
27841,Poland,POL,Boxing,67  73kg middleweight men,Summer,0.7
27842,Poland,POL,Boxing,67-71kg lightmiddleweight men,Summer,1.4
27843,Poland,POL,Boxing,69 - 75 kg men,Summer,0.7
27844,Poland,POL,Boxing,71-75kg men,Summer,8.2
27845,Poland,POL,Boxing,7257  7938kg lightheavyweight men,Summer,0.7
27846,Poland,POL,Boxing,73  80kg lightheavyweight men,Summer,0.7
27847,Poland,POL,Boxing,75 - 81kg (light-heavyweight) men,Summer,0.7
27848,Poland,POL,Boxing,75-81kg lightheavyweight men,Summer,6.8
27849,Poland,POL,Boxing,7938kg heavyweight men,Summer,0.7
27850,Poland,POL,Boxing,81-91kg heavyweight men,Summer,3.4
27851,Poland,POL,Boxing,81kg heavyweight men,Summer,4.8
27852,Poland,POL,Boxing,91kg super heavyweight men,Summer,1.4
27853,Poland,POL,Boxing,Featherweight men,Summer,0.7
27854,Poland,POL,Boxing,Flyweight men,Summer,1.4
27855,Poland,POL,Boxing,Heavyweight men,Summer,0.7
27856,Poland,POL,Boxing,Lightweight men,Summer,0.7
27857,Poland,POL,Boxing,Men's Light (57-63kg),Summer,0.7
27858,Poland,POL,Boxing,Middleweight men,Summer,0.7
27859,Poland,POL,Boxing,Welterweight men,Summer,0.7
27860,Poland,POL,Boxing,Women's Fly (48-51kg),Summer,0.7
27861,Poland,POL,Boxing,Women's Middle (69-75kg),Summer,0.7
27862,Poland,POL,Boxing,Women's Welter (64-69kg),Summer,0.7
27863,Poland,POL,Boxing,bantamweight men,Summer,0.7
27864,Poland,POL,Canoe Marathon,K-1 10000m men,Summer,33.3
27865,Poland,POL,Canoe Marathon,K-2 10000m men,Summer,66.7
27866,Poland,POL,Canoe Slalom,C-1 (canoe single) men,Summer,2.3
27867,Poland,POL,Canoe Slalom,C-2 (canoe double) men,Summer,2.3
27868,Poland,POL,Canoe Slalom,C1 canoe single men,Summer,23.3
27869,Poland,POL,Canoe Slalom,C2 canoe double men,Summer,25.6
27870,Poland,POL,Canoe Slalom,K-1 (kayak single) men,Summer,2.3
27871,Poland,POL,Canoe Slalom,K-1 (kayak single) women,Summer,2.3
27872,Poland,POL,Canoe Slalom,K1 kayak single men,Summer,14.0
27873,Poland,POL,Canoe Slalom,K1 kayak single women,Summer,18.6
27874,Poland,POL,Canoe Slalom,Men's Canoe,Summer,2.3
27875,Poland,POL,Canoe Slalom,Men's Kayak,Summer,2.3
27876,Poland,POL,Canoe Slalom,Women's Canoe,Summer,2.3
27877,Poland,POL,Canoe Slalom,Women's Kayak,Summer,2.3
27878,Poland,POL,Canoe Sprint,C-1 1000m (canoe single) men,Summer,1.0
27879,Poland,POL,Canoe Sprint,C-1 200m (canoe single) men,Summer,2.0
