discipline_title,game_season,event_title,game_name,game_year
Shooting,Summer,10m air rifle 60 shots men,Seoul 1988,1988
Shooting,Summer,50m rifle 3 positions 3x40 shots men,Seoul 1988,1988
Shooting,Summer,25m pistol 3030 shots women,Seoul 1988,1988
Shooting,Summer,50m rifle 3 positions 3x20 shots women,Seoul 1988,1988
Shooting,Summer,50m running target 3030 shot men,Seoul 1988,1988
Shooting,Summer,10m air pistol 40 shots women,Seoul 1988,1988
Shooting,Summer,50m pistol 60 shots men,Seoul 1988,1988
Shooting,Summer,skeet (125 targets) men,Seoul 1988,1988
Shooting,Summer,10m air pistol 60 shots men,Seoul 1988,1988
Shooting,Summer,10m air rifle 40 shots women,Seoul 1988,1988
Wrestling,Summer,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Middleweight, Freestyle (≤82 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Featherweight, Freestyle (≤62 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Lightweight, Freestyle (≤68 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Bantamweight, Freestyle (≤57 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Heavyweight, Freestyle (≤100 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Flyweight, Greco-Roman (≤52 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Lightweight, Greco-Roman (≤68 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Flyweight, Freestyle (≤52 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Welterweight, Greco-Roman (≤74 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Middleweight, Greco-Roman (≤82 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Featherweight, Greco-Roman (≤62 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Welterweight, Freestyle (≤74 kilograms) Men",Seoul 1988,1988
Wrestling,Summer,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Seoul 1988,1988
Water Polo,Summer,water polo men,Seoul 1988,1988
Handball,Summer,handball women,Seoul 1988,1988
Handball,Summer,handball men,Seoul 1988,1988
Table Tennis,Summer,doubles men,Seoul 1988,1988
Table Tennis,Summer,Singles men,Seoul 1988,1988
Table Tennis,Summer,Singles women,Seoul 1988,1988
Table Tennis,Summer,doubles women,Seoul 1988,1988
Ski Jumping,Winter,Large Hill Individual men,Calgary 1988,1988
Ski Jumping,Winter,Teams men,Calgary 1988,1988
Ski Jumping,Winter,Normal Hill Individual men,Calgary 1988,1988
Figure skating,Winter,Individual men,Calgary 1988,1988
Figure skating,Winter,Pairs mixed,Calgary 1988,1988
Figure skating,Winter,Ice dancing mixed,Calgary 1988,1988
Figure skating,Winter,Individual women,Calgary 1988,1988
Nordic Combined,Winter,Individual men,Calgary 1988,1988
Nordic Combined,Winter,Team men,Calgary 1988,1988
Bobsleigh,Winter,four-man men,Calgary 1988,1988
Bobsleigh,Winter,two-man men,Calgary 1988,1988
Speed skating,Winter,1500m women,Calgary 1988,1988
Speed skating,Winter,500m men,Calgary 1988,1988
Speed skating,Winter,1500m men,Calgary 1988,1988
Speed skating,Winter,5000m men,Calgary 1988,1988
Speed skating,Winter,1000m men,Calgary 1988,1988
Speed skating,Winter,3000m women,Calgary 1988,1988
Speed skating,Winter,500m women,Calgary 1988,1988
Speed skating,Winter,5000m women,Calgary 1988,1988
Speed skating,Winter,1000m women,Calgary 1988,1988
Speed skating,Winter,10000m men,Calgary 1988,1988
Cross Country Skiing,Winter,30km mass start men,Calgary 1988,1988
Cross Country Skiing,Winter,50km men,Calgary 1988,1988
Cross Country Skiing,Winter,5km women,Calgary 1988,1988
Cross Country Skiing,Winter,20km women,Calgary 1988,1988
Cross Country Skiing,Winter,15km men,Calgary 1988,1988
Cross Country Skiing,Winter,"5 km Cross Country, B1 Men",Calgary 1988,1988
Cross Country Skiing,Winter,Relay 4x10km men,Calgary 1988,1988
Cross Country Skiing,Winter,10km women,Calgary 1988,1988
Cross Country Skiing,Winter,"5 km Cross Country, B1 Women",Calgary 1988,1988
Cross Country Skiing,Winter,Relay 4x5km women,Calgary 1988,1988
Ice Hockey,Winter,ice hockey men,Calgary 1988,1988
Biathlon,Winter,10km men,Calgary 1988,1988
Biathlon,Winter,20km men,Calgary 1988,1988
Biathlon,Winter,4x75km relay men,Calgary 1988,1988
Luge,Winter,Singles men,Calgary 1988,1988
Luge,Winter,Singles women,Calgary 1988,1988
Alpine Skiing,Winter,super-G men,Calgary 1988,1988
Alpine Skiing,Winter,downhill women,Calgary 1988,1988
Alpine Skiing,Winter,"Giant Slalom, LW2 Women",Calgary 1988,1988
Alpine Skiing,Winter,"Giant Slalom, LW2 Men",Calgary 1988,1988
Alpine Skiing,Winter,slalom women,Calgary 1988,1988
Alpine Skiing,Winter,giant slalom women,Calgary 1988,1988
Alpine Skiing,Winter,slalom men,Calgary 1988,1988
Alpine Skiing,Winter,super-G women,Calgary 1988,1988
Alpine Skiing,Winter,alpine combined women,Calgary 1988,1988
Alpine Skiing,Winter,alpine combined men,Calgary 1988,1988
Alpine Skiing,Winter,giant slalom men,Calgary 1988,1988
Alpine Skiing,Winter,downhill men,Calgary 1988,1988
Luge,Winter,Doubles mixed,Calgary 1988,1988
Fencing,Summer,foil individual women,Los Angeles 1984,1984
Fencing,Summer,foil team men,Los Angeles 1984,1984
Fencing,Summer,sabre individual men,Los Angeles 1984,1984
Fencing,Summer,foil individual men,Los Angeles 1984,1984
Fencing,Summer,foil team women,Los Angeles 1984,1984
Fencing,Summer,épée individual men,Los Angeles 1984,1984
Fencing,Summer,sabre team men,Los Angeles 1984,1984
Fencing,Summer,épée team men,Los Angeles 1984,1984
Equestrian Eventing,Summer,team mixed,Los Angeles 1984,1984
Equestrian Eventing,Summer,individual mixed,Los Angeles 1984,1984
Volleyball,Summer,volleyball women,Los Angeles 1984,1984
Volleyball,Summer,volleyball men,Los Angeles 1984,1984
Equestrian Jumping,Summer,individual mixed,Los Angeles 1984,1984
Equestrian Jumping,Summer,team mixed,Los Angeles 1984,1984
Canoe Sprint,Summer,K1 500m kayak single men,Los Angeles 1984,1984
Canoe Sprint,Summer,K2 500m kayak double women,Los Angeles 1984,1984
Canoe Sprint,Summer,C2 500m canoe double men,Los Angeles 1984,1984
Canoe Sprint,Summer,K4 500m kayak four women,Los Angeles 1984,1984
Canoe Sprint,Summer,K1 1000m kayak single men,Los Angeles 1984,1984
Canoe Sprint,Summer,C1 500m canoe single men,Los Angeles 1984,1984
Canoe Sprint,Summer,C1 1000m canoe single men,Los Angeles 1984,1984
Canoe Sprint,Summer,C2 1000m canoe double men,Los Angeles 1984,1984
Canoe Sprint,Summer,K4 1000m kayak four men,Los Angeles 1984,1984
Canoe Sprint,Summer,K2 500m kayak double men,Los Angeles 1984,1984
Canoe Sprint,Summer,K2 1000m kayak double men,Los Angeles 1984,1984
Canoe Sprint,Summer,K1 500m kayak single women,Los Angeles 1984,1984
Swimming,Summer,200m individual medley men,Los Angeles 1984,1984
Swimming,Summer,400m freestyle women,Los Angeles 1984,1984
Swimming,Summer,4x100m medley relay women,Los Angeles 1984,1984
Swimming,Summer,100m butterfly women,Los Angeles 1984,1984
Swimming,Summer,200m breaststroke men,Los Angeles 1984,1984
Swimming,Summer,100m freestyle men,Los Angeles 1984,1984
Swimming,Summer,200m freestyle men,Los Angeles 1984,1984
Swimming,Summer,100m breaststroke men,Los Angeles 1984,1984
Swimming,Summer,200m freestyle women,Los Angeles 1984,1984
Swimming,Summer,200m butterfly men,Los Angeles 1984,1984
Swimming,Summer,100m backstroke women,Los Angeles 1984,1984
Swimming,Summer,4x100m freestyle relay women,Los Angeles 1984,1984
Swimming,Summer,4x200m freestyle relay men,Los Angeles 1984,1984
Swimming,Summer,200m breaststroke women,Los Angeles 1984,1984
Swimming,Summer,400m individual medley men,Los Angeles 1984,1984
Swimming,Summer,100m freestyle women,Los Angeles 1984,1984
Swimming,Summer,200m individual medley women,Los Angeles 1984,1984
Swimming,Summer,800m freestyle women,Los Angeles 1984,1984
Swimming,Summer,200m backstroke women,Los Angeles 1984,1984
Swimming,Summer,100m butterfly men,Los Angeles 1984,1984
Swimming,Summer,400m freestyle men,Los Angeles 1984,1984
Swimming,Summer,4x100m medley relay men,Los Angeles 1984,1984
Swimming,Summer,1500m freestyle men,Los Angeles 1984,1984
Swimming,Summer,100m backstroke men,Los Angeles 1984,1984
Swimming,Summer,100m breaststroke women,Los Angeles 1984,1984
Swimming,Summer,200m butterfly women,Los Angeles 1984,1984
Swimming,Summer,200m backstroke men,Los Angeles 1984,1984
Swimming,Summer,400m individual medley women,Los Angeles 1984,1984
Swimming,Summer,4x100m freestyle relay men,Los Angeles 1984,1984
Sailing,Summer,Tornado - Multihull mixed,Los Angeles 1984,1984
Sailing,Summer,Windglider - Windsurfer men,Los Angeles 1984,1984
Sailing,Summer,flying dutchman mixed,Los Angeles 1984,1984
Sailing,Summer,Windsurfer (Windsurfer) Women,Los Angeles 1984,1984
Sailing,Summer,fleetmatch race keelboat open Soling mixed,Los Angeles 1984,1984
Sailing,Summer,Finn - One Person Dinghy (Heavyweight) men,Los Angeles 1984,1984
Sailing,Summer,twoperson keelboat open Star mixed,Los Angeles 1984,1984
Sailing,Summer,470 - Two Person Dinghy men,Los Angeles 1984,1984
Sailing,Summer,Mistral - Windsurfer men,Los Angeles 1984,1984
Basketball,Summer,basketball women,Los Angeles 1984,1984
Basketball,Summer,basketball men,Los Angeles 1984,1984
Equestrian Dressage,Summer,individual mixed,Los Angeles 1984,1984
Equestrian Dressage,Summer,team mixed,Los Angeles 1984,1984
Modern Pentathlon,Summer,Individual competition men,Los Angeles 1984,1984
Modern Pentathlon,Summer,team competition men,Los Angeles 1984,1984
Judo,Summer,- 60 kg men,Los Angeles 1984,1984
Judo,Summer,71  78kg halfmiddleweight men,Los Angeles 1984,1984
Judo,Summer,60 - 65kg (half-lightweight) men,Los Angeles 1984,1984
Judo,Summer,65 - 71kg (lightweight) men,Los Angeles 1984,1984
Judo,Summer,95kg heavyweight men,Los Angeles 1984,1984
Judo,Summer,78  86kg middleweight men,Los Angeles 1984,1984
Judo,Summer,open category men,Los Angeles 1984,1984
Judo,Summer,86  95kg halfheavyweight men,Los Angeles 1984,1984
Cycling Road,Summer,individual road race women,Los Angeles 1984,1984
Cycling Road,Summer,individual road race men,Los Angeles 1984,1984
Cycling Road,Summer,team time trial men,Los Angeles 1984,1984
Weightlifting,Summer,90  100kg firstheavyweight men,Los Angeles 1984,1984
Weightlifting,Summer,75  825kg lightheavyweight men,Los Angeles 1984,1984
Weightlifting,Summer,100  110kg heavyweight men,Los Angeles 1984,1984
Weightlifting,Summer,110kg super heavyweight men,Los Angeles 1984,1984
Weightlifting,Summer,56kg bantamweight men,Los Angeles 1984,1984
Weightlifting,Summer,60-67.5kg lightweight men,Los Angeles 1984,1984
Weightlifting,Summer,- 52kg (flyweight) men,Los Angeles 1984,1984
Weightlifting,Summer,825  90kg middleheavyweight men,Los Angeles 1984,1984
Weightlifting,Summer,67.5-75kg middleweight men,Los Angeles 1984,1984
Weightlifting,Summer,56 - 60kg (featherweight) men,Los Angeles 1984,1984
Cycling Track,Summer,1km time trial men,Los Angeles 1984,1984
Cycling Track,Summer,Points Race men,Los Angeles 1984,1984
Cycling Track,Summer,Team Pursuit 4000m men,Los Angeles 1984,1984
Cycling Track,Summer,Individual Pursuit men,Los Angeles 1984,1984
Cycling Track,Summer,Sprint individual men,Los Angeles 1984,1984
Synchronized Swimming,Summer,solo women,Los Angeles 1984,1984
Synchronized Swimming,Summer,Duet Women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,team competition women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,parallel bars men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,individual all-round women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,individual all-round men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,floor exercises women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,vault women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,balance beam women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,rings men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,team competition men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,horizontal bar men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,vault men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,floor exercises men,Los Angeles 1984,1984
Gymnastics Artistic,Summer,uneven bars women,Los Angeles 1984,1984
Gymnastics Artistic,Summer,pommel horse men,Los Angeles 1984,1984
Football,Summer,football men,Los Angeles 1984,1984
Water Polo,Summer,water polo men,Los Angeles 1984,1984
Rowing,Summer,double sculls 2x men,Los Angeles 1984,1984
Rowing,Summer,eight with coxswain 8 men,Los Angeles 1984,1984
Rowing,Summer,single sculls 1x men,Los Angeles 1984,1984
Rowing,Summer,double sculls 2x women,Los Angeles 1984,1984
Rowing,Summer,eight with coxswain 8 women,Los Angeles 1984,1984
Rowing,Summer,quadruple sculls without coxsw men,Los Angeles 1984,1984
Rowing,Summer,single sculls 1x women,Los Angeles 1984,1984
Rowing,Summer,pair without coxswain 2 women,Los Angeles 1984,1984
Rowing,Summer,pair-oared shell with coxswain men,Los Angeles 1984,1984
Rowing,Summer,quadruple sculls with coxswain women,Los Angeles 1984,1984
Rowing,Summer,fouroared shell with coxswain 4 women,Los Angeles 1984,1984
Rowing,Summer,pair without coxswain 2 men,Los Angeles 1984,1984
Rowing,Summer,four without coxswain 4 men,Los Angeles 1984,1984
Rowing,Summer,four-oared shell with coxswain men,Los Angeles 1984,1984
Athletics,Summer,400m men,Los Angeles 1984,1984
Athletics,Summer,20km walk men,Los Angeles 1984,1984
Athletics,Summer,javelin throw men,Los Angeles 1984,1984
Athletics,Summer,5000m men,Los Angeles 1984,1984
Athletics,Summer,discus throw men,Los Angeles 1984,1984
Athletics,Summer,100m women,Los Angeles 1984,1984
Athletics,Summer,shot put men,Los Angeles 1984,1984
Athletics,Summer,3000m steeplechase men,Los Angeles 1984,1984
Athletics,Summer,110m hurdles men,Los Angeles 1984,1984
Athletics,Summer,4x400m relay women,Los Angeles 1984,1984
Athletics,Summer,pole vault men,Los Angeles 1984,1984
Athletics,Summer,400m women,Los Angeles 1984,1984
Athletics,Summer,"1,500 metres Wheelchair Men",Los Angeles 1984,1984
Athletics,Summer,long jump men,Los Angeles 1984,1984
Athletics,Summer,marathon women,Los Angeles 1984,1984
Athletics,Summer,800m men,Los Angeles 1984,1984
Athletics,Summer,hammer throw men,Los Angeles 1984,1984
Athletics,Summer,shot put women,Los Angeles 1984,1984
Athletics,Summer,800m women,Los Angeles 1984,1984
Athletics,Summer,800 metres Wheelchair Women,Los Angeles 1984,1984
Athletics,Summer,200m men,Los Angeles 1984,1984
Athletics,Summer,marathon men,Los Angeles 1984,1984
Athletics,Summer,10000m men,Los Angeles 1984,1984
Athletics,Summer,javelin throw women,Los Angeles 1984,1984
Athletics,Summer,50km walk men,Los Angeles 1984,1984
Athletics,Summer,high jump women,Los Angeles 1984,1984
Athletics,Summer,100m hurdles women,Los Angeles 1984,1984
Athletics,Summer,4x100m relay women,Los Angeles 1984,1984
Athletics,Summer,200m women,Los Angeles 1984,1984
Athletics,Summer,4x400m relay men,Los Angeles 1984,1984
Athletics,Summer,1500m women,Los Angeles 1984,1984
Athletics,Summer,discus throw women,Los Angeles 1984,1984
Athletics,Summer,heptathlon women,Los Angeles 1984,1984
Athletics,Summer,decathlon men,Los Angeles 1984,1984
Athletics,Summer,400m hurdles men,Los Angeles 1984,1984
Athletics,Summer,triple jump men,Los Angeles 1984,1984
Athletics,Summer,400m hurdles women,Los Angeles 1984,1984
Athletics,Summer,3000m women,Los Angeles 1984,1984
Athletics,Summer,1500m men,Los Angeles 1984,1984
Athletics,Summer,high jump men,Los Angeles 1984,1984
Athletics,Summer,100m men,Los Angeles 1984,1984
Athletics,Summer,long jump women,Los Angeles 1984,1984
Athletics,Summer,4x100m relay men,Los Angeles 1984,1984
Hockey,Summer,hockey men,Los Angeles 1984,1984
Hockey,Summer,hockey women,Los Angeles 1984,1984
Shooting,Summer,skeet (125 targets) mixed,Los Angeles 1984,1984
Shooting,Summer,25m pistol 3030 shots women,Los Angeles 1984,1984
Shooting,Summer,50m rifle 3 positions 3x20 shots women,Los Angeles 1984,1984
Shooting,Summer,25m rapid fire pistol 60 shots men,Los Angeles 1984,1984
Shooting,Summer,50m rifle prone 60 shots men,Los Angeles 1984,1984
Shooting,Summer,50m pistol 60 shots men,Los Angeles 1984,1984
Shooting,Summer,10m air rifle 40 shots women,Los Angeles 1984,1984
Shooting,Summer,10m air rifle 60 shots men,Los Angeles 1984,1984
Shooting,Summer,50m running target 3030 shot men,Los Angeles 1984,1984
Shooting,Summer,trap (125 targets) mixed,Los Angeles 1984,1984
Shooting,Summer,50m rifle 3 positions 3x40 shots men,Los Angeles 1984,1984
Wrestling,Summer,"Lightweight, Greco-Roman (≤68 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Featherweight, Freestyle (≤62 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Middleweight, Freestyle (≤82 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Bantamweight, Freestyle (≤57 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Welterweight, Greco-Roman (≤74 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Lightweight, Freestyle (≤68 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Heavyweight, Freestyle (≤100 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Featherweight, Greco-Roman (≤62 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Flyweight, Freestyle (≤52 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Flyweight, Greco-Roman (≤52 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Super-Heavyweight, Freestyle (>100 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Welterweight, Freestyle (≤74 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Los Angeles 1984,1984
Wrestling,Summer,"Middleweight, Greco-Roman (≤82 kilograms) Men",Los Angeles 1984,1984
Diving,Summer,10m platform women,Los Angeles 1984,1984
Diving,Summer,3m springboard women,Los Angeles 1984,1984
Diving,Summer,10m platform men,Los Angeles 1984,1984
Diving,Summer,3m springboard men,Los Angeles 1984,1984
Boxing,Summer,67-71kg lightmiddleweight men,Los Angeles 1984,1984
Boxing,Summer,48-51kg flyweight men,Los Angeles 1984,1984
Boxing,Summer,81-91kg heavyweight men,Los Angeles 1984,1984
