,country_name,country_3_letter_code,discipline_title,game_season,percentage
538,Brazil,BRA,Artistic Gymnastics,Summer,0.5
539,Brazil,BRA,Athletics,Summer,12.3
540,Brazil,BRA,Badminton,Summer,0.2
541,Brazil,BRA,Basketball,Summer,1.3
542,Brazil,BRA,Beach Volleyball,Summer,1.7
543,Brazil,BRA,Biathlon,Winter,2.6
544,Brazil,BRA,Bobsleigh,Winter,10.4
545,Brazil,BRA,Boxing,Summer,5.3
546,Brazil,BRA,Canoe Slalom,Summer,0.9
547,Brazil,BRA,Canoe Sprint,Summer,0.9
548,Brazil,BRA,Cross Country Skiing,Winter,24.7
549,Brazil,BRA,Cycling BMX,Summer,0.2
550,Brazil,BRA,Cycling BMX Racing,Summer,0.1
551,Brazil,BRA,Cycling Mountain Bike,Summer,0.8
552,Brazil,BRA,Cycling Road,Summer,2.9
553,Brazil,BRA,Cycling Track,Summer,0.7
554,Brazil,BRA,Diving,Summer,2.3
555,Brazil,BRA,Equestrian,Summer,0.7
556,Brazil,BRA,Equestrian Dressage,Summer,0.6
557,Brazil,BRA,Equestrian Eventing,Summer,2.0
558,Brazil,BRA,Equestrian Jumping,Summer,3.8
559,Brazil,BRA,Fencing,Summer,2.5
560,Brazil,BRA,Figure skating,Winter,1.3
561,Brazil,BRA,Football,Summer,1.3
562,Brazil,BRA,Freestyle Skiing,Winter,2.6
563,Brazil,BRA,Golf,Summer,0.2
564,Brazil,BRA,Gymnastics Artistic,Summer,1.6
565,Brazil,BRA,Gymnastics Rhythmic,Summer,0.2
566,Brazil,BRA,Handball,Summer,0.7
567,Brazil,BRA,Hockey,Summer,0.1
568,Brazil,BRA,Judo,Summer,7.5
569,Brazil,BRA,Luge,Winter,2.6
570,Brazil,BRA,Marathon Swimming,Summer,0.5
571,Brazil,BRA,Modern Pentathlon,Summer,1.6
572,Brazil,BRA,Rowing,Summer,2.0
573,Brazil,BRA,Rugby,Summer,0.1
574,Brazil,BRA,Rugby Sevens,Summer,0.1
575,Brazil,BRA,Sailing,Summer,6.9
576,Brazil,BRA,Shooting,Summer,6.8
577,Brazil,BRA,Skateboarding,Summer,0.7
578,Brazil,BRA,Skeleton,Winter,1.3
579,Brazil,BRA,Snowboard,Winter,5.2
580,Brazil,BRA,Surfing,Summer,0.1
581,Brazil,BRA,Swimming,Summer,16.3
582,Brazil,BRA,Synchronized Swimming,Summer,1.0
583,Brazil,BRA,Table Tennis,Summer,2.6
584,Brazil,BRA,Taekwondo,Summer,1.0
585,Brazil,BRA,Tennis,Summer,2.0
586,Brazil,BRA,Triathlon,Summer,1.4
587,Brazil,BRA,Volleyball,Summer,1.6
588,Brazil,BRA,Water Polo,Summer,0.5
589,Brazil,BRA,Weightlifting,Summer,1.6
590,Brazil,BRA,Wrestling,Summer,1.0
591,British Virgin Islands,IVB,Freestyle Skiing,Winter,33.3
592,British Virgin Islands,IVB,Sailing,Summer,83.3
593,British Virgin Islands,IVB,Speed skating,Winter,66.7
594,British Virgin Islands,IVB,Swimming,Summer,16.7
595,Brunei,BRU,Badminton,Summer,25.0
596,Brunei,BRU,Shooting,Summer,50.0
597,Brunei,BRU,Swimming,Summer,25.0
598,Bulgaria,BUL,Alpine Skiing,Winter,26.8
599,Bulgaria,BUL,Archery,Summer,0.5
600,Bulgaria,BUL,Athletics,Summer,9.4
601,Bulgaria,BUL,Badminton,Summer,1.8
602,Bulgaria,BUL,Basketball,Summer,0.5
603,Bulgaria,BUL,Beach Volleyball,Summer,0.1
604,Bulgaria,BUL,Biathlon,Winter,27.7
605,Bulgaria,BUL,Bobsleigh,Winter,1.4
606,Bulgaria,BUL,Boxing,Summer,6.9
607,Bulgaria,BUL,Canoe Sprint,Summer,4.2
608,Bulgaria,BUL,Cross Country Skiing,Winter,28.9
609,Bulgaria,BUL,Cycling Road,Summer,2.4
610,Bulgaria,BUL,Cycling Track,Summer,0.9
611,Bulgaria,BUL,Diving,Summer,0.3
612,Bulgaria,BUL,Equestrian Dressage,Summer,0.5
613,Bulgaria,BUL,Equestrian Eventing,Summer,2.0
614,Bulgaria,BUL,Equestrian Jumping,Summer,0.6
615,Bulgaria,BUL,Fencing,Summer,1.2
616,Bulgaria,BUL,Figure skating,Winter,1.9
617,Bulgaria,BUL,Football,Summer,0.3
618,Bulgaria,BUL,Gymnastics Artistic,Summer,19.3
619,Bulgaria,BUL,Gymnastics Rhythmic,Summer,1.0
620,Bulgaria,BUL,Ice Hockey,Winter,0.2
621,Bulgaria,BUL,Judo,Summer,1.9
622,Bulgaria,BUL,Karate,Summer,0.1
623,Bulgaria,BUL,Luge,Winter,1.9
624,Bulgaria,BUL,Marathon Swimming,Summer,0.2
625,Bulgaria,BUL,Modern Pentathlon,Summer,1.4
626,Bulgaria,BUL,Nordic Combined,Winter,0.4
627,Bulgaria,BUL,Rhythmic Gymnastics,Summer,0.1
628,Bulgaria,BUL,Rowing,Summer,3.9
629,Bulgaria,BUL,Sailing,Summer,0.6
630,Bulgaria,BUL,Shooting,Summer,9.9
631,Bulgaria,BUL,Short Track Speed Skating,Winter,4.9
632,Bulgaria,BUL,Ski Jumping,Winter,3.7
633,Bulgaria,BUL,Snowboard,Winter,2.3
634,Bulgaria,BUL,Swimming,Summer,5.8
635,Bulgaria,BUL,Synchronized Swimming,Summer,0.1
636,Bulgaria,BUL,Table Tennis,Summer,0.3
637,Bulgaria,BUL,Tennis,Summer,1.0
638,Bulgaria,BUL,Volleyball,Summer,0.6
639,Bulgaria,BUL,Water Polo,Summer,0.1
640,Bulgaria,BUL,Weightlifting,Summer,6.5
641,Bulgaria,BUL,Wrestling,Summer,15.6
642,Burkina Faso,BUR,Athletics,Summer,8.0
643,Burkina Faso,BUR,Boxing,Summer,32.0
644,Burkina Faso,BUR,Cycling Road,Summer,4.0
645,Burkina Faso,BUR,Fencing,Summer,4.0
646,Burkina Faso,BUR,Judo,Summer,20.0
647,Burkina Faso,BUR,Swimming,Summer,28.0
648,Burkina Faso,BUR,Taekwondo,Summer,4.0
649,Burundi,BDI,Athletics,Summer,64.3
650,Burundi,BDI,Boxing,Summer,3.6
651,Burundi,BDI,Judo,Summer,7.1
652,Burundi,BDI,Swimming,Summer,25.0
653,Cambodia,CAM,Athletics,Summer,18.2
654,Cambodia,CAM,Boxing,Summer,18.2
655,Cambodia,CAM,Cycling Road,Summer,3.0
656,Cambodia,CAM,Cycling Track,Summer,3.0
657,Cambodia,CAM,Judo,Summer,3.0
658,Cambodia,CAM,Sailing,Summer,6.1
659,Cambodia,CAM,Swimming,Summer,36.4
660,Cambodia,CAM,Taekwondo,Summer,6.1
661,Cambodia,CAM,Wrestling,Summer,6.1
662,Cameroon,CMR,Athletics,Summer,7.4
663,Cameroon,CMR,Boxing,Summer,34.2
664,Cameroon,CMR,Cross Country Skiing,Winter,100.0
665,Cameroon,CMR,Cycling Road,Summer,10.7
666,Cameroon,CMR,Football,Summer,2.7
667,Cameroon,CMR,Judo,Summer,12.1
668,Cameroon,CMR,Rowing,Summer,1.3
669,Cameroon,CMR,Swimming,Summer,3.4
670,Cameroon,CMR,Table Tennis,Summer,2.0
671,Cameroon,CMR,Volleyball,Summer,0.7
672,Cameroon,CMR,Weightlifting,Summer,8.7
673,Cameroon,CMR,Wrestling,Summer,16.8
674,Canada,CAN,Alpine Skiing,Winter,19.0
675,Canada,CAN,Archery,Summer,1.3
676,Canada,CAN,Artistic Gymnastics,Summer,0.1
677,Canada,CAN,Artistic Swimming,Summer,0.1
678,Canada,CAN,Athletics,Summer,16.5
679,Canada,CAN,Badminton,Summer,1.4
680,Canada,CAN,Baseball,Summer,0.1
681,Canada,CAN,Baseball/Softball,Summer,0.0
682,Canada,CAN,Basketball,Summer,0.5
683,Canada,CAN,Beach Volleyball,Summer,0.5
684,Canada,CAN,Biathlon,Winter,6.6
685,Canada,CAN,Bobsleigh,Winter,3.1
686,Canada,CAN,Boxing,Summer,4.8
687,Canada,CAN,Canoe Marathon,Summer,0.2
688,Canada,CAN,Canoe Slalom,Summer,1.1
689,Canada,CAN,Canoe Sprint,Summer,3.2
690,Canada,CAN,Cross Country Skiing,Winter,15.1
691,Canada,CAN,Curling,Winter,0.6
692,Canada,CAN,Cycling BMX,Summer,0.1
693,Canada,CAN,Cycling BMX Racing,Summer,0.1
694,Canada,CAN,Cycling Mountain Bike,Summer,0.8
695,Canada,CAN,Cycling Road,Summer,4.2
696,Canada,CAN,Cycling Track,Summer,2.3
697,Canada,CAN,Diving,Summer,3.5
698,Canada,CAN,Equestrian,Summer,0.2
699,Canada,CAN,Equestrian Dressage,Summer,1.4
700,Canada,CAN,Equestrian Eventing,Summer,2.0
701,Canada,CAN,Equestrian Jumping,Summer,1.6
702,Canada,CAN,Fencing,Summer,3.3
703,Canada,CAN,Figure skating,Winter,6.8
704,Canada,CAN,Football,Summer,0.2
705,Canada,CAN,Freestyle Skiing,Winter,7.1
706,Canada,CAN,Golf,Summer,0.3
707,Canada,CAN,Gymnastics Artistic,Summer,2.8
708,Canada,CAN,Gymnastics Rhythmic,Summer,0.1
709,Canada,CAN,Handball,Summer,0.1
710,Canada,CAN,Hockey,Summer,0.3
711,Canada,CAN,Ice Hockey,Summer,0.0
712,Canada,CAN,Ice Hockey,Winter,1.2
713,Canada,CAN,Judo,Summer,2.5
714,Canada,CAN,Karate,Summer,0.0
715,Canada,CAN,Lacrosse,Summer,0.1
716,Canada,CAN,Luge,Winter,3.4
717,Canada,CAN,Marathon Swimming,Summer,0.2
718,Canada,CAN,Modern Pentathlon,Summer,0.7
719,Canada,CAN,Nordic Combined,Winter,1.0
720,Canada,CAN,Rowing,Summer,3.9
721,Canada,CAN,Rugby,Summer,0.0
722,Canada,CAN,Rugby Sevens,Summer,0.1
723,Canada,CAN,Sailing,Summer,3.7
724,Canada,CAN,Shooting,Summer,6.5
725,Canada,CAN,Short Track,Winter,0.7
726,Canada,CAN,Short Track Speed Skating,Winter,4.9
727,Canada,CAN,Skateboarding,Summer,0.1
728,Canada,CAN,Skeleton,Winter,1.1
729,Canada,CAN,Ski Jumping,Winter,4.1
730,Canada,CAN,Snowboard,Winter,5.8
731,Canada,CAN,Softball,Summer,0.1
732,Canada,CAN,Speed skating,Winter,19.3
733,Canada,CAN,Sport Climbing,Summer,0.1
734,Canada,CAN,Swimming,Summer,15.9
735,Canada,CAN,Synchronized Swimming,Summer,0.7
736,Canada,CAN,Table Tennis,Summer,1.1
737,Canada,CAN,Taekwondo,Summer,0.4
738,Canada,CAN,Tennis,Summer,1.4
739,Canada,CAN,Trampoline,Summer,0.3
740,Canada,CAN,Trampoline Gymnastics,Summer,0.0
741,Canada,CAN,Triathlon,Summer,0.9
742,Canada,CAN,Volleyball,Summer,0.2
743,Canada,CAN,Water Polo,Summer,0.2
744,Canada,CAN,Weightlifting,Summer,2.0
745,Canada,CAN,Wrestling,Summer,5.5
746,Cape Verde,CPV,Athletics,Summer,41.7
747,Cape Verde,CPV,Boxing,Summer,25.0
748,Cape Verde,CPV,Gymnastics Rhythmic,Summer,8.3
749,Cape Verde,CPV,Judo,Summer,16.7
750,Cape Verde,CPV,Taekwondo,Summer,8.3
751,Cayman Islands,CAY,Alpine Skiing,Winter,100.0
752,Cayman Islands,CAY,Athletics,Summer,6.1
753,Cayman Islands,CAY,Cycling Road,Summer,30.6
754,Cayman Islands,CAY,Cycling Track,Summer,8.2
755,Cayman Islands,CAY,Sailing,Summer,22.4
756,Cayman Islands,CAY,Swimming,Summer,32.7
757,Central African Republic,CAF,Archery,Summer,3.3
758,Central African Republic,CAF,Athletics,Summer,23.3
759,Central African Republic,CAF,Basketball,Summer,3.3
760,Central African Republic,CAF,Boxing,Summer,20.0
761,Central African Republic,CAF,Cycling Road,Summer,13.3
762,Central African Republic,CAF,Judo,Summer,10.0
763,Central African Republic,CAF,Swimming,Summer,10.0
764,Central African Republic,CAF,Taekwondo,Summer,13.3
765,Central African Republic,CAF,Wrestling,Summer,3.3
766,Chad,CHA,Archery,Summer,9.1
767,Chad,CHA,Athletics,Summer,45.5
768,Chad,CHA,Boxing,Summer,9.1
769,Chad,CHA,Judo,Summer,36.4
770,Chile,CHI,Alpine Skiing,Winter,90.1
771,Chile,CHI,Archery,Summer,0.9
772,Chile,CHI,Athletics,Summer,19.4
773,Chile,CHI,Basketball,Summer,0.9
774,Chile,CHI,Beach Volleyball,Summer,0.5
775,Chile,CHI,Biathlon,Winter,4.2
776,Chile,CHI,Boxing,Summer,8.8
777,Chile,CHI,Canoe Slalom,Summer,0.2
778,Chile,CHI,Canoe Sprint,Summer,0.5
779,Chile,CHI,Cross Country Skiing,Winter,2.6
780,Chile,CHI,Cycling BMX Freestyle,Summer,0.2
781,Chile,CHI,Cycling Mountain Bike,Summer,0.7
782,Chile,CHI,Cycling Road,Summer,7.9
783,Chile,CHI,Cycling Track,Summer,3.6
784,Chile,CHI,Diving,Summer,0.9
785,Chile,CHI,Equestrian,Summer,0.5
786,Chile,CHI,Equestrian Dressage,Summer,1.8
787,Chile,CHI,Equestrian Eventing,Summer,1.4
788,Chile,CHI,Equestrian Jumping,Summer,4.7
789,Chile,CHI,Fencing,Summer,1.8
790,Chile,CHI,Football,Summer,1.1
791,Chile,CHI,Freestyle Skiing,Winter,3.1
792,Chile,CHI,Golf,Summer,0.9
793,Chile,CHI,Gymnastics Artistic,Summer,0.7
794,Chile,CHI,Judo,Summer,1.1
795,Chile,CHI,Marathon Swimming,Summer,0.2
796,Chile,CHI,Modern Pentathlon,Summer,4.1
797,Chile,CHI,Rowing,Summer,2.5
798,Chile,CHI,Sailing,Summer,3.6
799,Chile,CHI,Shooting,Summer,12.2
800,Chile,CHI,Skateboarding,Summer,0.2
801,Chile,CHI,Swimming,Summer,5.6
802,Chile,CHI,Table Tennis,Summer,5.4
803,Chile,CHI,Taekwondo,Summer,0.7
804,Chile,CHI,Tennis,Summer,3.6
805,Chile,CHI,Triathlon,Summer,1.6
806,Chile,CHI,Water Polo,Summer,0.2
807,Chile,CHI,Weightlifting,Summer,1.4
808,Chile,CHI,Wrestling,Summer,0.5
809,Chinese Taipei,TPE,Alpine Skiing,Winter,36.9
810,Chinese Taipei,TPE,Archery,Summer,10.5
811,Chinese Taipei,TPE,Artistic Gymnastics,Summer,0.5
812,Chinese Taipei,TPE,Athletics,Summer,5.1
813,Chinese Taipei,TPE,Badminton,Summer,4.5
814,Chinese Taipei,TPE,Baseball,Summer,0.5
815,Chinese Taipei,TPE,Basketball,Summer,0.2
816,Chinese Taipei,TPE,Biathlon,Winter,4.8
817,Chinese Taipei,TPE,Bobsleigh,Winter,14.3
818,Chinese Taipei,TPE,Boxing,Summer,4.0
819,Chinese Taipei,TPE,Canoe Slalom,Summer,0.2
820,Chinese Taipei,TPE,Cross Country Skiing,Winter,8.3
821,Chinese Taipei,TPE,Cycling Road,Summer,2.6
822,Chinese Taipei,TPE,Cycling Track,Summer,2.0
823,Chinese Taipei,TPE,Diving,Summer,0.9
824,Chinese Taipei,TPE,Equestrian,Summer,0.2
825,Chinese Taipei,TPE,Equestrian Jumping,Summer,0.2
826,Chinese Taipei,TPE,Fencing,Summer,1.4
827,Chinese Taipei,TPE,Figure skating,Winter,1.2
828,Chinese Taipei,TPE,Football,Summer,0.2
829,Chinese Taipei,TPE,Golf,Summer,1.1
830,Chinese Taipei,TPE,Gymnastics Artistic,Summer,1.9
831,Chinese Taipei,TPE,Judo,Summer,6.0
832,Chinese Taipei,TPE,Karate,Summer,0.3
833,Chinese Taipei,TPE,Luge,Winter,20.2
834,Chinese Taipei,TPE,Modern Pentathlon,Summer,0.5
835,Chinese Taipei,TPE,Rowing,Summer,0.9
836,Chinese Taipei,TPE,Sailing,Summer,1.4
837,Chinese Taipei,TPE,Shooting,Summer,10.0
838,Chinese Taipei,TPE,Short Track Speed Skating,Winter,2.4
839,Chinese Taipei,TPE,Softball,Summer,0.5
840,Chinese Taipei,TPE,Speed skating,Winter,11.9
841,Chinese Taipei,TPE,Swimming,Summer,19.8
842,Chinese Taipei,TPE,Table Tennis,Summer,7.6
843,Chinese Taipei,TPE,Taekwondo,Summer,3.4
844,Chinese Taipei,TPE,Tennis,Summer,2.3
845,Chinese Taipei,TPE,Weightlifting,Summer,10.5
846,Chinese Taipei,TPE,Wrestling,Summer,1.1
847,Colombia,COL,Alpine Skiing,Winter,50.0
848,Colombia,COL,Archery,Summer,2.5
849,Colombia,COL,Artistic Swimming,Summer,0.2
850,Colombia,COL,Athletics,Summer,16.5
851,Colombia,COL,Boxing,Summer,8.2
852,Colombia,COL,Cross Country Skiing,Winter,25.0
853,Colombia,COL,Cycling BMX,Summer,1.1
854,Colombia,COL,Cycling BMX Racing,Summer,0.5
855,Colombia,COL,Cycling Mountain Bike,Summer,1.1
856,Colombia,COL,Cycling Road,Summer,12.5
857,Colombia,COL,Cycling Track,Summer,6.5
858,Colombia,COL,Diving,Summer,3.4
859,Colombia,COL,Equestrian,Summer,0.2
860,Colombia,COL,Equestrian Dressage,Summer,0.5
861,Colombia,COL,Equestrian Jumping,Summer,2.2
862,Colombia,COL,Fencing,Summer,2.5
863,Colombia,COL,Football,Summer,1.1
864,Colombia,COL,Golf,Summer,0.5
865,Colombia,COL,Gymnastics Artistic,Summer,0.5
866,Colombia,COL,Judo,Summer,1.5
867,Colombia,COL,Rowing,Summer,0.2
868,Colombia,COL,Rugby,Summer,0.2
869,Colombia,COL,Sailing,Summer,0.8
870,Colombia,COL,Shooting,Summer,9.4
871,Colombia,COL,Skateboarding,Summer,0.2
872,Colombia,COL,Speed skating,Winter,25.0
873,Colombia,COL,Swimming,Summer,9.1
874,Colombia,COL,Synchronized Swimming,Summer,0.2
875,Colombia,COL,Table Tennis,Summer,0.5
876,Colombia,COL,Taekwondo,Summer,1.7
877,Colombia,COL,Tennis,Summer,2.2
878,Colombia,COL,Triathlon,Summer,0.5
879,Colombia,COL,Weightlifting,Summer,10.5
880,Colombia,COL,Wrestling,Summer,4.0
881,Comoros,COM,Judo,Summer,16.7
882,Comoros,COM,Swimming,Summer,66.7
883,Comoros,COM,Weightlifting,Summer,16.7
884,Congo,CGO,Athletics,Summer,13.5
885,Congo,CGO,Boxing,Summer,13.5
886,Congo,CGO,Fencing,Summer,2.7
887,Congo,CGO,Handball,Summer,2.7
888,Congo,CGO,Judo,Summer,13.5
889,Congo,CGO,Swimming,Summer,32.4
890,Congo,CGO,Table Tennis,Summer,21.6
891,Cook Islands,COK,Athletics,Summer,3.1
892,Cook Islands,COK,Boxing,Summer,9.4
893,Cook Islands,COK,Canoe Slalom,Summer,15.6
894,Cook Islands,COK,Canoe Sprint,Summer,15.6
895,Cook Islands,COK,Sailing,Summer,15.6
896,Cook Islands,COK,Swimming,Summer,15.6
897,Cook Islands,COK,Weightlifting,Summer,25.0
898,Costa Rica,CRC,Alpine Skiing,Winter,66.7
899,Costa Rica,CRC,Archery,Summer,3.2
900,Costa Rica,CRC,Athletics,Summer,11.4
901,Costa Rica,CRC,Beach Volleyball,Summer,0.6
902,Costa Rica,CRC,Biathlon,Winter,8.3
903,Costa Rica,CRC,Boxing,Summer,1.9
904,Costa Rica,CRC,Canoe Slalom,Summer,3.8
905,Costa Rica,CRC,Cross Country Skiing,Winter,25.0
906,Costa Rica,CRC,Cycling BMX Freestyle,Summer,0.6
907,Costa Rica,CRC,Cycling Mountain Bike,Summer,3.8
908,Costa Rica,CRC,Cycling Road,Summer,7.6
909,Costa Rica,CRC,Diving,Summer,1.3
910,Costa Rica,CRC,Fencing,Summer,0.6
911,Costa Rica,CRC,Football,Summer,1.9
912,Costa Rica,CRC,Judo,Summer,10.1
913,Costa Rica,CRC,Shooting,Summer,15.8
914,Costa Rica,CRC,Surfing,Summer,1.3
915,Costa Rica,CRC,Swimming,Summer,28.5
916,Costa Rica,CRC,Taekwondo,Summer,2.5
917,Costa Rica,CRC,Tennis,Summer,0.6
918,Costa Rica,CRC,Triathlon,Summer,1.9
919,Costa Rica,CRC,Weightlifting,Summer,2.5
920,Croatia,CRO,Alpine Skiing,Winter,59.4
921,Croatia,CRO,Artistic Gymnastics,Summer,0.3
922,Croatia,CRO,Athletics,Summer,4.4
923,Croatia,CRO,Basketball,Summer,1.4
924,Croatia,CRO,Biathlon,Winter,4.8
925,Croatia,CRO,Bobsleigh,Winter,2.4
926,Croatia,CRO,Boxing,Summer,2.7
927,Croatia,CRO,Canoe Slalom,Summer,3.0
928,Croatia,CRO,Canoe Sprint,Summer,1.6
929,Croatia,CRO,Cross Country Skiing,Winter,29.0
930,Croatia,CRO,Cycling Road,Summer,2.5
931,Croatia,CRO,Diving,Summer,0.3
932,Croatia,CRO,Equestrian Eventing,Summer,0.3
933,Croatia,CRO,Equestrian Jumping,Summer,0.3
934,Croatia,CRO,Fencing,Summer,0.3
935,Croatia,CRO,Figure skating,Winter,1.0
936,Croatia,CRO,Gymnastics Artistic,Summer,1.1
937,Croatia,CRO,Handball,Summer,1.6
938,Croatia,CRO,Judo,Summer,1.6
939,Croatia,CRO,Karate,Summer,0.3
940,Croatia,CRO,Luge,Winter,0.5
941,Croatia,CRO,Marathon Swimming,Summer,0.3
942,Croatia,CRO,Rowing,Summer,4.7
943,Croatia,CRO,Sailing,Summer,9.3
944,Croatia,CRO,Shooting,Summer,15.1
945,Croatia,CRO,Short Track Speed Skating,Winter,1.0
946,Croatia,CRO,Skeleton,Winter,0.5
947,Croatia,CRO,Snowboard,Winter,1.4
948,Croatia,CRO,Swimming,Summer,23.0
949,Croatia,CRO,Table Tennis,Summer,8.2
950,Croatia,CRO,Taekwondo,Summer,3.8
951,Croatia,CRO,Tennis,Summer,9.0
952,Croatia,CRO,Volleyball,Summer,0.3
953,Croatia,CRO,Water Polo,Summer,1.9
954,Croatia,CRO,Weightlifting,Summer,0.8
955,Croatia,CRO,Wrestling,Summer,1.9
956,Cuba,CUB,Archery,Summer,0.7
957,Cuba,CUB,Athletics,Summer,16.6
958,Cuba,CUB,Badminton,Summer,0.1
959,Cuba,CUB,Baseball,Summer,0.4
960,Cuba,CUB,Basketball,Summer,0.8
961,Cuba,CUB,Beach Volleyball,Summer,0.7
962,Cuba,CUB,Boxing,Summer,11.1
963,Cuba,CUB,Canoe Sprint,Summer,2.3
964,Cuba,CUB,Cycling Road,Summer,2.2
965,Cuba,CUB,Cycling Track,Summer,1.5
966,Cuba,CUB,Diving,Summer,2.6
967,Cuba,CUB,Fencing,Summer,5.8
968,Cuba,CUB,Football,Summer,0.2
969,Cuba,CUB,Gymnastics Artistic,Summer,9.6
970,Cuba,CUB,Handball,Summer,0.2
971,Cuba,CUB,Hockey,Summer,0.1
972,Cuba,CUB,Judo,Summer,7.6
973,Cuba,CUB,Modern Pentathlon,Summer,0.4
974,Cuba,CUB,Rowing,Summer,2.8
975,Cuba,CUB,Sailing,Summer,0.9
976,Cuba,CUB,Shooting,Summer,8.5
977,Cuba,CUB,Softball,Summer,0.1
978,Cuba,CUB,Swimming,Summer,3.3
979,Cuba,CUB,Synchronized Swimming,Summer,0.1
980,Cuba,CUB,Table Tennis,Summer,1.3
981,Cuba,CUB,Taekwondo,Summer,1.2
982,Cuba,CUB,Volleyball,Summer,1.3
983,Cuba,CUB,Water Polo,Summer,0.4
984,Cuba,CUB,Weightlifting,Summer,6.0
985,Cuba,CUB,Wrestling,Summer,11.3
986,Cyprus,CYP,Alpine Skiing,Winter,100.0
987,Cyprus,CYP,Archery,Summer,1.8
988,Cyprus,CYP,Athletics,Summer,8.8
989,Cyprus,CYP,Cycling Mountain Bike,Summer,1.8
990,Cyprus,CYP,Cycling Road,Summer,2.7
991,Cyprus,CYP,Gymnastics Rhythmic,Summer,0.9
992,Cyprus,CYP,Judo,Summer,9.7
993,Cyprus,CYP,Sailing,Summer,21.2
994,Cyprus,CYP,Shooting,Summer,23.9
995,Cyprus,CYP,Swimming,Summer,23.9
996,Cyprus,CYP,Tennis,Summer,1.8
997,Cyprus,CYP,Weightlifting,Summer,1.8
998,Cyprus,CYP,Wrestling,Summer,1.8
999,Czech Republic,CZE,Alpine Skiing,Winter,18.6
1000,Czech Republic,CZE,Archery,Summer,0.4
1001,Czech Republic,CZE,Athletics,Summer,14.7
1002,Czech Republic,CZE,Badminton,Summer,0.9
1003,Czech Republic,CZE,Basketball,Summer,0.6
1004,Czech Republic,CZE,Beach Volleyball,Summer,1.6
1005,Czech Republic,CZE,Biathlon,Winter,21.8
1006,Czech Republic,CZE,Bobsleigh,Winter,2.5
1007,Czech Republic,CZE,Boxing,Summer,1.0
1008,Czech Republic,CZE,Canoe Slalom,Summer,5.7
1009,Czech Republic,CZE,Canoe Sprint,Summer,3.1
1010,Czech Republic,CZE,Cross Country Skiing,Winter,25.5
1011,Czech Republic,CZE,Curling,Winter,0.1
1012,Czech Republic,CZE,Cycling BMX,Summer,0.3
1013,Czech Republic,CZE,Cycling Mountain Bike,Summer,2.6
1014,Czech Republic,CZE,Cycling Road,Summer,4.4
1015,Czech Republic,CZE,Cycling Track,Summer,3.4
1016,Czech Republic,CZE,Diving,Summer,0.1
1017,Czech Republic,CZE,Equestrian,Summer,0.9
1018,Czech Republic,CZE,Equestrian Eventing,Summer,0.3
1019,Czech Republic,CZE,Fencing,Summer,0.7
1020,Czech Republic,CZE,Figure skating,Winter,2.5
1021,Czech Republic,CZE,Football,Summer,0.1
1022,Czech Republic,CZE,Freestyle Skiing,Winter,2.3
1023,Czech Republic,CZE,Golf,Summer,0.4
1024,Czech Republic,CZE,Gymnastics Artistic,Summer,0.3
1025,Czech Republic,CZE,Ice Hockey,Winter,1.0
1026,Czech Republic,CZE,Judo,Summer,2.2
1027,Czech Republic,CZE,Luge,Winter,2.3
1028,Czech Republic,CZE,Marathon Swimming,Summer,0.7
1029,Czech Republic,CZE,Modern Pentathlon,Summer,2.1
1030,Czech Republic,CZE,Nordic Combined,Winter,6.9
1031,Czech Republic,CZE,Rowing,Summer,4.4
1032,Czech Republic,CZE,Sailing,Summer,2.8
1033,Czech Republic,CZE,Shooting,Summer,15.5
1034,Czech Republic,CZE,Short Track,Winter,0.1
1035,Czech Republic,CZE,Short Track Speed Skating,Winter,1.5
1036,Czech Republic,CZE,Skeleton,Winter,0.2
1037,Czech Republic,CZE,Ski Jumping,Winter,8.0
1038,Czech Republic,CZE,Snowboard,Winter,3.4
1039,Czech Republic,CZE,Speed skating,Winter,3.2
1040,Czech Republic,CZE,Sport Climbing,Summer,0.1
1041,Czech Republic,CZE,Swimming,Summer,12.3
1042,Czech Republic,CZE,Synchronized Swimming,Summer,0.7
1043,Czech Republic,CZE,Table Tennis,Summer,3.1
1044,Czech Republic,CZE,Tennis,Summer,8.8
1045,Czech Republic,CZE,Triathlon,Summer,2.8
1046,Czech Republic,CZE,Weightlifting,Summer,1.0
1047,Czech Republic,CZE,Wrestling,Summer,1.8
1048,Czechoslovakia,TCH,Alpine Skiing,Winter,17.6
1049,Czechoslovakia,TCH,Archery,Summer,0.3
1050,Czechoslovakia,TCH,Athletics,Summer,14.2
1051,Czechoslovakia,TCH,Badminton,Summer,0.1
1052,Czechoslovakia,TCH,Basketball,Summer,0.6
1053,Czechoslovakia,TCH,Biathlon,Winter,7.6
1054,Czechoslovakia,TCH,Bobsleigh,Winter,1.8
1055,Czechoslovakia,TCH,Boxing,Summer,3.8
1056,Czechoslovakia,TCH,Canoe Marathon,Summer,0.4
1057,Czechoslovakia,TCH,Canoe Slalom,Summer,1.4
1058,Czechoslovakia,TCH,Canoe Sprint,Summer,3.3
1059,Czechoslovakia,TCH,Cross Country Skiing,Winter,34.2
1060,Czechoslovakia,TCH,Cycling Road,Summer,3.8
1061,Czechoslovakia,TCH,Cycling Track,Summer,2.1
1062,Czechoslovakia,TCH,Diving,Summer,1.0
1063,Czechoslovakia,TCH,Equestrian Dressage,Summer,0.8
